,WELL_ID,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
1296,1296,244.59036604166667,100.8048656,212.43097541666666,100,32.15939063,3.2922064583333333,852.28,142270.67,3446.21
1297,1297,244.763115,100.79789041666666,212.54534791666666,100,32.217767083333335,3.217414375,851.68,141693.99,3489.16
1298,1298,244.6594613,100.79532895833333,212.4863169,100,32.17314438,3.271241041666667,860.87,143783.16,3466.72
1299,1299,244.8113044,100.79032354166667,212.5854619,100,32.2258425,3.2640279166666666,877.01,143556.86,3499.67
1300,1300,244.7002506,100.7812156,212.59673520833334,100,32.10351541666667,3.121307916666667,878.21,143961.99,3537.21
1301,1301,244.5961531,100.7704681,212.50086145833333,100,32.09529166666667,3.1099577083333334,879.48,145073.81,3524.26
1302,1302,244.7276788,100.76905854166667,212.63126104166668,100,32.096417708333334,3.1144979166666666,876.42,139008.77,3555.19
1303,1303,245.40288422941467,100.77271513499427,213.36475463193176,100,32.03812959748289,3.1277001680092176,787.8,125101.66,3191.62
1304,1304,251.89346746597414,100.67689032161195,216.3438393765804,75.49430708333334,35.54962808939375,7.0464613616539555,421.26,60352.3,1114.58
1305,1305,249.58596431984566,100.70833107430488,213.81962651128907,64.95720145833333,35.76633780855659,6.556742264728348,696.24,108966.6,3743.67
1306,1306,246.3701740786905,100.80914705461511,214.2787900574469,73.72737438,32.09138402124359,3.2605223830928574,566.52,64362.45,2477.78
1307,1307,250.0133895,100.69424122395604,214.96628553134764,78.06294625,35.04710398821537,5.528883580762572,762.49,124734.23,4439.41
1308,1308,244.79244791666667,100.7793681,212.2448906,100,32.547557291666664,3.4605922916666665,821.87,128994.87,3593.49
1309,1309,245.2383663,100.8117756,212.486435,100,32.75193125,3.3365454166666666,824.65,135415.52,3553.51
1310,1310,245.36713395833334,100.77063916666667,212.6181931,100,32.748940833333336,3.3546577083333333,842.56,135091.92,3541.49
1311,1311,244.67160666666666,100.77221708333333,212.2404925,100,32.43111416666667,3.364856458333333,863.9,135140.55,3556.35
1312,1312,244.96223770833333,100.77473791666667,212.4192313,100,32.54300645833333,3.4028802083333334,865.77,140501.81,3619.11
1313,1313,245.02519666666666,100.7723419,212.53888333333333,100,32.486313333333335,3.4807477083333334,875.54,140279.37,3775.85
1314,1314,244.3315656,100.74322708333334,211.86097604166667,100,32.470589583333336,3.403811875,891.6,137045.77,3941.12
1315,1315,250.10258157796474,100.65319656495406,214.06348264675677,55.10037625,36.039098931207974,7.333506674,583.75,99453.13,2964.15
1316,1316,244.4625525,100.73082791666667,211.97830854166668,99.99542020833333,32.48424395833333,3.7980929166666666,948.8,154693.66,4858.07
1317,1317,211.4855925,87.02505583333334,178.9450956,100,32.54049688,3.785294375,852.38,132899.95,3609.61
1318,1318,245.38074541666666,100.70939416666667,212.69936229166666,100,32.68138313,3.7160027083333333,857.61,135787.02,3659.24
1319,1319,245.3292325,100.72518583333333,212.8280469,100,32.50118563,3.759674791666667,867.73,137900.07,3709.38
1320,1320,245.71061208333333,100.729985,213.05939479166668,100,32.65121729166667,3.71709625,850.37,140230.43,3714.36
1321,1321,245.4446838,100.70723479166666,212.9574713,100,32.4872125,3.71394375,872.74,137325.76,3501.91
1322,1322,245.66186229166667,100.71665916666667,213.1416656,100,32.52019666666666,3.640911875,860.38,137651.96,3442.97
1323,1323,245.66752791666667,100.71559666666667,213.17155104166667,100,32.49597688,3.6188045833333335,863.13,137505.93,3372.91
1324,1324,245.64701729166666,100.71433041666667,213.2629269,100,32.384090416666666,3.619155625,837.4,129858.55,2999.08
1325,1325,245.72117645833333,100.7101625,213.33094395833334,100,32.3902325,3.61210875,827.69,130458.83,2932.17
1326,1326,245.7300306,100.70589291666667,213.36542479166667,100,32.364605833333336,3.589831875,824.01,129581.05,2866.97
1327,1327,245.80881291666665,100.69797979166667,213.443795,100,32.365017916666666,3.59587625,822.86,129191.61,2946.25
1328,1328,245.9016381,100.6903606,213.55196104166666,100,32.34967708333333,3.589875625,818.02,128257.76,3019.33
1329,1329,245.8681375,100.68311395833334,213.5259006,100,32.34223688,3.5830339583333335,818.74,128639.51,3140.9
1330,1330,245.81904104166668,100.67427145833334,213.5126963,100,32.30634479166667,3.5573977083333332,816.6,127690.75,3175.16
1331,1331,248.25223166666666,100.65579979166667,215.1346313,88.85450041666667,33.11760041666667,4.443315208333333,745.71,128866.47,3304.09
1332,1332,246.4180456,100.2174156,213.85870270833334,100,32.559342916666665,3.393475,770.67,115815.48,3589
1333,1333,246.83843791666666,100.5631969,214.458885,100,32.37955291666667,3.483409375,695.39,101120.5,3691.7
1334,1334,246.44634458333334,100.65294916666667,214.251155,100,32.19518958333333,3.455459375,776.09,110690.58,3263.55
1335,1335,245.9978094,100.67032479166667,213.7257775,100,32.27203188,3.486393125,779.72,114593.17,3292.87
1336,1336,246.95155333333332,100.67834916666666,213.29263145833335,82.64887938,33.65892188,4.6141370833333335,670.4,97949.85,2818.95
1337,1337,248.48030336250415,100.65849456182036,216.25830712846468,38.997425416666665,32.221996234039466,3.045506343885577,324.71,48071.16,1344.09
1338,1338,255.75240434439178,100.5659306635071,216.94800548183255,35.17674041666667,38.80439886255924,9.883211895734597,318.64,46367.82,1400.63
1339,1339,245.31363042553193,100.68643531914894,212.58885936170213,95.74432083333333,32.724771063829785,3.337950851,736.95,107818.45,3138.05
1340,1340,244.92872234042554,100.69731770833333,212.59533021276596,97.91666666666667,32.33339212765957,3.3073336170212766,769.73,112669.2,3222.37
1341,1341,244.83009479166665,100.69873104166666,212.35750666666667,100,32.47258813,3.4176560416666666,777.23,113092.01,3224.77
1342,1342,244.7227531,100.7264294,212.18448333333333,100,32.538269791666664,3.4736195833333334,788.24,114235.75,3232.51
1343,1343,245.21032208333332,100.69578666666666,212.73325041666666,100,32.47707166666667,3.4143377083333335,783.12,113784.88,3255.62
1344,1344,245.33977270833333,100.68390583333333,212.94835666666665,100,32.391416041666666,3.3525302083333335,775.86,113390.93,3247.76
1345,1345,245.26845333333333,100.6844806,212.7946556,100,32.473797708333336,3.4167897916666665,777.26,113851.24,3250.6
1346,1346,245.59050895833334,100.67769291666667,212.81263916666666,99.90797666666667,32.77786979166667,3.302900625,764.87,112420.02,3219.76
1347,1347,245.7648931,100.6586756,212.82504604166667,100,32.93984708333333,3.279971875,758.25,112361.19,3229.29
1348,1348,245.18920979166666,100.65612520833334,212.73698208333334,100,32.45222770833333,3.272237083333333,765.06,112807.39,3215.25
1349,1349,245.25839208333332,100.6435525,212.94961979166666,100,32.30877229166666,3.2806797916666666,768.65,112878.79,3197.42
1350,1350,245.8657275,100.62432416666667,213.63304270833333,100,32.232684791666664,3.21437,763.75,112481.08,3207.78
1351,1351,246.12818833333333,100.61351083333334,213.84319,100,32.284998333333334,3.2467016666666666,777.62,113615.8,3211.9
1352,1352,246.3294419,100.60395145833333,214.1421356,100,32.18730625,3.1621577083333334,765.66,112524.28,3229.74
1353,1353,246.5056656,100.59452895833333,214.2741925,100,32.23147313,3.182428541666667,767.88,112972.28,3221.76
1354,1354,246.69928291666668,100.5856844,214.45916666666668,100,32.24011625,3.196059791666667,795.06,116512.43,3205.5
1355,1355,246.79724979166667,100.58097083333334,214.58192229166667,100,32.2153275,3.1868902083333333,783.49,115550.86,3209.42
1356,1356,246.940505,100.5702294,214.82349145833334,100,32.117013541666665,3.1063479166666665,768.84,113402.9,3112.63
1357,1357,246.9695838,100.55928208333333,214.81874166666665,100,32.15084208333333,3.149401666666667,775.82,113949.32,3301.53
1358,1358,247.07483333333334,100.54493208333334,215.03256479166666,100,32.042268541666665,3.0431214583333333,762.29,112954.8,3108.34
1359,1359,247.21076479166666,100.53490020833334,215.20942208333332,100,32.00134270833333,3.01809,759.95,112801.2,3199.8
1360,1360,247.27866666666668,100.5325975,215.2819356,100,31.996731041666667,3.0099410416666665,756.32,111830.97,3195.62
1361,1361,247.42972208333333,100.52508604166667,215.42040208333333,100,32.00932,3.0292554166666665,750.96,111023.36,3196.3
1362,1362,247.27498791666667,100.38817479166667,215.14658729166666,100,32.12840063,3.000223125,813.18,122663.65,3195.11
1363,1363,247.0813038,100.17142520833333,214.95735520833333,100,32.123948541666664,3.0770639583333335,701.65,121222.43,3345.07
1364,1364,247.60047645833333,100.50600666666666,215.6271469,100,31.973329583333335,3.0415497916666667,705.38,122578.37,3206.38
1365,1365,247.65058333333334,100.50015354166666,215.6748144,100,31.975768958333333,3.0019064583333335,714.74,123518.38,3248.69
1366,1366,247.46200229166666,100.49730583333333,215.60297958333334,100,31.859022708333335,3.081655,720.45,124283.77,3223.57
1367,1367,247.56417541666667,100.49372895833334,215.6719875,100,31.892187916666668,3.0597775,720.93,124783.58,3168.17
1368,1368,248.04229041666667,100.4817694,215.85045479166666,100,32.19183563,2.9956416666666668,748.74,127464.54,3146.36
1369,1369,247.88079854166668,100.4793731,215.8483944,100,32.032404166666666,3.035773125,754.75,113767.92,3098.7
1370,1370,248.012975,100.47357770833334,216.03745020833333,100,31.97552479166667,2.979654375,759.66,114563.54,3236.23
1371,1371,248.0472331,100.46579770833333,216.13248354166666,100,31.914749583333332,2.947031875,773.9,115981.61,3456.27
1372,1372,248.07241833333333,100.4583619,216.05159395833334,100,32.02082438,2.983774375,767.82,113533.64,3877.39
1373,1373,247.96344708333334,100.45317666666666,216.0977875,100,31.865659583333333,2.93951375,764.48,113007.24,3900.99
1374,1374,247.9740069,100.45338916666667,216.0696644,100,31.9043425,2.974072291666667,760.03,111888.61,3889.88
1375,1375,247.95277416666667,100.4536394,216.03606,100,31.916714166666665,2.9782254166666666,764.55,112897.66,3883.33
1376,1376,247.92501145833333,100.45313479166667,216.07176104166666,100,31.85325041666667,2.917904375,749.17,110518.63,3875.74
1377,1377,247.88343145833332,100.45163208333334,216.0559363,100,31.827495208333332,2.8761227083333334,737.77,109107.94,3856.98
1378,1378,248.27778261966873,100.44895564430655,216.54874827409776,77.72956583333334,31.72903434557097,2.9034636258822304,586.5,88642.07,2948.2
1379,1379,260.18720079096744,100.30328817855313,222.3925668988229,46.25211770833333,37.79463389214455,10.370875790104275,218.49,34720.62,1249.32
1380,1380,249.59346145833334,100.4214625,216.27598229166668,79.94676270833334,33.317479166666665,4.200424583333334,545.87,80990.79,2768.34
1381,1381,254.87729729261602,100.37063927716557,218.88172331398854,71.47878770833333,35.99557397862746,7.047668330208706,479.48,71612.4,2741.6
1382,1382,248.32487770833333,100.4236981,215.8355475,99.97300291666667,32.489330208333335,2.971110208333333,628.31,94025.16,3412.96
1383,1383,250.0174279,100.38607137562056,217.11127199412311,43.6620375,32.90615594955491,3.6466943921771677,284.01,43390.51,1583.22
1384,1384,256.7493825400411,100.33801396660206,220.07083109897798,39.66958541666666,36.67855144106314,7.610854093556535,326.59,47449.05,2440.95
1385,1385,250.63826313445094,100.43725627830526,217.0267446,82.06319645833334,33.611518515261935,3.856698990361175,655.17,100328.19,3502.51
1386,1386,250.52385729166667,100.41295333333333,216.80926,84.97887604166667,33.714597291666664,4.125456041666666,574.57,85308.67,3630.33
1387,1387,248.0518981,100.41062604166666,215.63025270833333,100,32.421645416666664,2.9285085416666665,625.99,92983.67,3438.74
1388,1388,247.7176575,100.4600688,215.23430854166668,100,32.48334895833333,2.981126875,656.48,97891.34,3682.4
1389,1389,247.6440344,100.48672729166667,215.152435,100,32.49159938,2.97964,659.55,98515.9,3681.47
1390,1390,247.78721083333335,100.48364770833334,215.32380020833332,100,32.46341063,2.95025,661.93,98839.06,3691.26
1391,1391,186.94078505738318,73.56892283925997,150.8364669506984,52.94305166666667,36.10431810668477,7.3540585903799185,491.73,78722.08,2729
1392,1392,135.62582895833333,54.760489791666664,103.13973583333333,100,32.48609313,2.9925935416666665,665.7,99793.64,3783.79
1393,1393,247.9593075,100.15889520833333,215.48207270833333,100,32.47723479166667,2.972531875,681.42,101940.26,3658.38
1394,1394,248.5768675,100.42040791666666,216.13995541666668,100,32.43691208333333,2.9507110416666666,681.02,101738.91,4416.94
1395,1395,248.57208416666666,100.42438666666666,216.13477104166665,100,32.43731313,2.9587314583333333,711.35,106402.53,3896.04
1396,1396,248.7743756,100.41405479166667,216.34198833333335,100,32.432387291666664,2.9363314583333335,707.63,106276.04,3623.19
1397,1397,248.9572456,100.39662229166667,216.5371906,100,32.420055,2.9169966666666665,705.9,105906.77,3531.96
1398,1398,248.93275020833335,100.38305083333333,216.4657269,100,32.46702333333333,2.9630775,714.35,106241.03,3571.88
1399,1399,248.9087494,100.36787291666667,216.51038416666665,100,32.39836520833333,2.920917916666667,718.46,106719.52,3499.55
1400,1400,249.0317914893617,100.36084851063829,216.63257914893617,97.91666666666667,32.399212340425535,2.926273404255319,714.08,106585.72,3627.85
1401,1401,249.16318083333334,100.3528719,216.7787831,100,32.38439770833333,2.902751875,709.59,105852.32,3628.73
1402,1402,249.3243663,100.3473575,216.93468666666666,100,32.38967958333333,2.9015204166666666,702.19,105030.92,3519.17
1403,1403,249.46756020833334,100.33983708333334,217.10938395833332,100,32.35817625,2.8859489583333335,703.99,104879.91,3560.33
1404,1404,250.38921225277082,100.33848574012471,218.05489984386003,53.56819229166667,32.33431241,3.076362929,311.95,46636,1511.82
1405,1405,250.80052291666667,100.31131395833333,217.7645063,89.05667291666667,33.03601666666667,3.7733933333333334,615.54,92193.99,3345.97
1406,1406,249.9154125,100.3118681,217.7094119,100,32.20600063,2.9134997916666667,671.85,100989.62,3554.36
1407,1407,249.58410270833335,100.3064081,217.2979163,100,32.28618645833333,2.9391260416666665,683.09,102203.65,3592.57
1408,1408,249.85939333333334,100.294665,217.59006229166667,100,32.26933104166667,2.8944658333333333,680.85,101911.18,3585.66
1409,1409,249.68609104166666,100.32401479166667,217.3750656,100,32.311025416666666,2.8789429166666665,692.36,103933.27,3618.61
1410,1410,249.75134666666668,100.33600895833334,217.41551791666666,100,32.33582875,2.9094575,685.23,102487.92,3632.46
1411,1411,249.9335519,100.32327145833334,217.70744354166666,100,32.226108333333336,2.8055791666666665,679.92,101650.61,3613.25
1412,1412,249.79834,100.3111556,217.63379604166667,100,32.16454395833333,2.7547041666666665,691.96,104476.24,3600.3
1413,1413,249.5224488,100.30022416666667,217.43787229166668,100,32.08457645833333,2.6901520833333334,678.86,102674.6,3601.71
1414,1414,249.57200729166667,100.29984,217.4357838,100,32.136223541666666,2.722145,686.85,102817.72,3607.8
1415,1415,249.61341479166666,100.29984,217.47337645833332,100,32.14003833333334,2.710875625,687.36,102605.07,3614.06
1416,1416,249.62929382978723,100.29509042553191,217.4366510638298,97.91666666666667,32.192642765957444,2.7646427659574466,686.11,102293.65,3594.31
1417,1417,249.59234854166667,100.2861544,217.44658520833335,100,32.145763333333335,2.73380125,687.65,102619.38,3580.24
1418,1418,249.71254270833333,100.27924,217.54214770833335,100,32.170395,2.75214375,685.92,102078.33,3596.09
1419,1419,250.21289315858803,100.27146534826127,218.1390550391368,95.8109512,32.07383811945123,2.8002033095074816,675.02,100863.31,3592.56
1420,1420,262.4066155,100.16008017149971,222.99573005518602,24.49166688,39.410885412887986,10.642047711250218,193.53,28018.36,950.62
1421,1421,249.52590104166666,100.23377833333333,217.2191669,100,32.306734166666665,3.0504302083333332,633.57,94019.67,3409.39
1422,1422,249.73135208333332,100.24343854166666,217.68893354166667,100,32.04241854166666,2.726535,677.68,100622.08,3542.29
1423,1423,249.55500020833333,100.1933444,216.82706229166666,100,32.72793791666667,3.8895354166666665,565.18,81180.4,3662.27
1424,1424,248.60320270833333,100.2417769,216.9449531,99.97306104166667,31.658249583333333,2.796502708333333,678.85,93705.27,3637.89
1425,1425,257.219915,100.21393770833333,218.94005729166668,77.48112291666666,38.27985770833333,7.513200833333333,647.62,90581.46,3684.22
1426,1426,249.77119708333333,100.22967270833334,217.1838356,100,32.58736145833333,3.1165364583333335,623.9,91689.08,4449.92
1427,1427,249.21849270833334,100.25865791666666,216.93894520833334,99.98895688,32.2795475,2.8037545833333333,670.56,99144.91,3661
1428,1428,249.24701354166666,100.2856,216.91732916666666,99.99797645833333,32.32968438,2.857131875,661.81,98047.63,3630.1
1429,1429,249.36230020833332,100.27313333333333,217.04304354166666,100,32.31925666666667,2.851225208333333,659.87,98393.97,3685.49
1430,1430,249.3042994,100.26194645833333,217.11700708333333,100,32.187292291666665,2.7869964583333333,673.1,98850.99,3804.54
1431,1431,249.57759041666668,100.25515458333334,217.10508708333333,100,32.472503333333336,2.7937675,707.48,104181.96,3701.39
1432,1432,249.26820229166665,100.25357333333334,216.94655479166667,100,32.3216475,2.854113125,699.29,103417.77,3672.5
1433,1433,248.99029416666667,100.24600041666666,216.6900069,100,32.30028729166666,2.836921041666667,707.27,105510.91,3623.51
1434,1434,249.34371083333335,100.23525979166666,217.04643520833332,100,32.29727563,2.83943875,714.35,106211.69,3557.83
1435,1435,249.48402791666666,100.22587354166667,217.1999163,100,32.28411166666667,2.8302635416666666,721.6,106473.24,3556.08
1436,1436,249.6325956,100.21970854166666,217.3555069,100,32.27708875,2.8311702083333334,701.5,104176.08,3541.04
1437,1437,249.76924833333334,100.21000979166666,217.53147208333334,100,32.23777625,2.780332083333333,701.07,104686.17,3522.21
1438,1438,249.93435229166667,100.2031388,217.7026944,100,32.23165791666667,2.7802154166666666,688.24,103139.22,3563.01
1439,1439,250.35654416666668,100.189195,218.1532119,100,32.20333229166667,2.7377785416666667,705.48,105803.84,3522.39
1440,1440,250.56798166666667,100.17880104166667,218.32730833333332,100,32.24067333333333,2.7874472916666666,706.16,105307.97,3627.07
1441,1441,250.7248169,100.17853,218.42943395833333,100,32.29538291666667,2.82685,715.3,106522.1,3740.28
1442,1442,250.91153583333335,100.1747781,218.62843604166667,100,32.283099791666665,2.8275454166666667,705.39,104714.54,3748.14
1443,1443,250.97911354166666,100.16936729166666,218.74364979166666,100,32.23546375,2.7933389583333335,699.92,105358.89,3769.21
1444,1444,251.0827106,100.16295666666667,218.84978208333334,100,32.232928541666666,2.800285625,700.29,105549.37,3772.51
1445,1445,251.12582041666667,100.15793,218.93663208333334,100,32.189188333333334,2.747393125,702.39,105967.93,3769.38
1446,1446,250.2184619,99.4316375,218.03055833333335,100,32.187903541666664,2.738049375,701.55,105482.42,3885.61
1447,1447,251.22546729166666,100.14877,219.05670895833333,100,32.16875833333334,2.736855625,700.53,105637.07,3753.93
1448,1448,251.37759645833333,100.14877,219.21135833333332,100,32.16623813,2.7164395833333335,696.45,105346.83,3769.31
1449,1449,251.49223854166667,100.1471888,219.33026645833334,100,32.16197208333333,2.717658125,698.99,105432.77,3790.17
1450,1450,251.45987770833332,100.13962,219.31435604166666,100,32.14552166666667,2.718089791666667,700.13,105229.65,3759.65
1451,1451,251.50337,100.13625958333333,219.3676744,100,32.13569563,2.7027208333333332,644.52,96702.64,4057.69
1452,1452,251.39858666666666,100.12817,219.29696958333332,100,32.10161708333333,2.67922125,642.92,95817.7,3776.6
1453,1453,251.4297256,100.12467104166667,219.35617270833333,100,32.073552916666664,2.6470660416666667,623.26,92088.63,3784.08
1454,1454,251.94372527462684,100.11854783066966,219.41855621502035,96.36707979166667,32.52516905960652,3.0899102782412844,609.47,91440.02,3598.97
1455,1455,257.0768074326466,100.05034310618066,222.54065705229795,55.06015583333333,34.53615038034865,4.812090079239303,321.16,49921.44,2533.67
1456,1456,252.0377263,100.09212583333333,220.05535479166667,99.94553583333334,31.982371458333333,2.585964375,577.46,87739.17,3693.45
1457,1457,252.0749488,100.1075406,220.0902313,99.91191791666667,31.9847175,2.56640875,605.97,91773.12,3696.27
1458,1458,258.2957745813926,100.02633703319259,223.3445735356815,54.54079395833333,34.95120104571111,5.750064197214815,308.67,47086.17,1880.09
1459,1459,255.55304864530572,100.09213393441364,221.41866896497714,20.86971563,34.13437968032857,5.020538486859546,111.55,18119.61,869.24
1460,1460,256.82085373737374,100.02902922558923,222.15577094276094,100,34.66508279461279,5.7511064421997755,460.84,69337.06,3250.65
1461,1461,255.86530263008828,100.07534610186245,221.58404023191088,83.82618833333333,34.281262398177404,4.756360350837854,552.54,83611.86,3932.97
1462,1462,252.11372645833333,100.09881895833334,219.43689854166666,92.349315,32.67682791666667,3.2155060416666665,627.43,93754.02,4192.45
1463,1463,251.8955838,100.095885,219.64620541666667,100,32.24937833333333,2.791534375,649.17,96419.4,3788.63
1464,1464,251.59357041666667,100.15836854166666,219.41044270833333,100,32.18312770833333,2.7182441666666666,629,94082.09,3815.13
1465,1465,251.79757854166667,100.17596041666667,219.55127354166666,100,32.246305,2.7511929166666667,628.24,93880.7,3820.52
1466,1466,257.21086714886866,100.10741643637431,222.05340735074566,62.55745833333334,35.157459798123035,6.226740760909761,388.08,54982.6,2817.86
1467,1467,252.78952916666665,100.13818541666667,220.301055,93.12877645833333,32.48847416666667,3.195714166666667,589.05,89470.9,3800.57
1468,1468,252.07513916666667,100.14381458333334,219.85637166666666,100,32.2187675,2.9086866666666666,632.5,94748.64,3845.31
1469,1469,252.11351,100.1483744,219.92152333333334,100,32.191986666666665,2.8464441666666667,628.71,94181.56,3874.47
1470,1470,252.06382770833332,100.13455583333334,219.88630354166668,100,32.177524166666664,2.7679947916666667,628.16,94070.84,3968.18
1471,1471,252.10473458333334,100.12972333333333,219.9044069,100,32.20032770833333,2.7531841666666668,646.65,96719.37,3862.56
1472,1472,252.74296128400954,100.12716411276757,220.03077788018118,86.78559416666667,32.71218340382837,3.245708856643623,534.96,81128.13,3245.91
1473,1473,260.5203082239098,100.03172335101449,223.3270634,49.12223041666667,37.19324484188084,6.323282581191626,262.78,41596.87,1859.18
1474,1474,252.878875,100.08597958333333,220.43246083333332,100,32.44641416666666,2.9462897916666666,615.33,92927.17,3824.65
1475,1475,252.7569863,100.1022431,220.513255,100,32.24373125,3.01075,627.72,94025.46,3867.43
1476,1476,252.65768458333332,100.08520854166666,220.50567,100,32.15201458333333,2.9362529166666667,626.64,94000.88,3853.45
1477,1477,257.3454037,100.02636398257778,222.34911784054222,81.12493145833334,34.99628582381778,5.433291160897777,529.54,81629.17,3241.57
1478,1478,253.11639333333332,100.0769375,220.5691475,93.47029270833333,32.547245833333335,3.33385625,604.44,91618.13,3844.67
1479,1479,252.68636083333334,100.08899666666667,220.5486463,100,32.137714583333334,2.903940208333333,631.61,94681.54,3943.13
1480,1480,252.50585208333334,100.09715166666666,220.51037395833333,100,31.99547813,2.933545,619.46,93415.04,3940.4
1481,1481,253.68971988588336,100.08367390457421,221.11308722654397,58.850620416666665,32.57663265933939,3.493050954830653,358.71,53975.96,2044.94
1482,1482,254.44686916666666,100.0502431,221.3953575,82.56280645833333,33.05151166666667,3.8567820833333335,523.11,78815.26,3495.99
1483,1483,252.57947104166666,99.87605916666666,220.44663416666666,100,32.13283688,2.9157591666666667,620.74,93904.68,3754.33
1484,1484,252.47064416666666,100.03886333333334,220.2947738,100,32.17587041666667,2.94883,647.63,96731.3,3872.19
1485,1485,252.12965541666668,100.01408458333333,219.9825,100,32.14715541666666,2.931948125,632.21,94759.57,3815.77
1486,1486,252.11646354166666,100.03781333333333,219.9597744,100,32.156689166666666,2.957176666666667,633.44,94515.54,3812.78
1487,1487,252.07952458333332,100.05493333333334,219.89035229166666,100,32.189172291666665,2.9785145833333333,630.81,94043.52,3748.41
1488,1488,252.0188988,100.0527094,219.87753770833334,100,32.14136104166667,2.94231125,628.08,93976.56,3654.9
1489,1489,252.09478041666668,100.03631395833334,220.03279541666666,100,32.061985,2.8632485416666666,633.9,95208.48,3771.95
1490,1490,252.14486145833334,100.0207256,220.09852958333335,100,32.04633188,2.8547775,618.13,92634.9,3887.39
1491,1491,251.97289729166667,100.01673833333334,220.09449083333334,100,31.878406458333334,2.8479329166666667,600.53,90464.52,3816.14
1492,1492,252.17697382978724,100.01548127659575,220.24280659574467,97.91666666666667,31.934167234042555,2.8909831914893616,604.43,87303.08,3631.86
1493,1493,252.4798810638298,100.00722604166667,220.25942404255318,97.91666666666667,32.220457021276594,2.9092448936170214,619.14,88958.23,3753.18
1494,1494,252.247355,100.0106869,220.26696645833334,100,31.980388541666667,2.9676691666666666,593.68,86887.02,4154.28
1495,1495,252.4252019,100.0255375,220.56346083333332,100,31.861741041666665,3.037279375,568.99,80709.57,3588
1496,1496,252.62688021276597,100.03579829787235,220.71066723404255,97.91666666666667,31.916212978723404,3.1063163829787235,580.12,80339.03,3641.23
1497,1497,252.7520938,100.04414791666666,220.79290395833334,100,31.959189791666667,3.1529289583333333,570.78,78543.41,4108.54
1498,1498,252.91948729166666,100.05522166666667,220.94120041666667,100,31.97828688,3.1646539583333335,597.45,80910.21,3948.04
1499,1499,253.1013406,100.06384541666667,221.08044416666667,100,32.02089645833333,3.168296041666667,623.72,85314.33,3957.72
1500,1500,253.2062575,100.07209208333333,221.18354,100,32.0227175,3.217089375,594.99,82866.57,4316.53
1501,1501,253.3537394,100.07777666666667,221.2860669,100,32.0676725,3.199956875,651.77,93104.58,4176.89
1502,1502,253.44534395833332,100.08336458333333,221.39702958333334,100,32.04831438,3.195163125,527.7,73055.5,4106.52
1503,1503,253.6463794,100.08907208333333,221.58804291666667,100,32.058336458333336,3.148173125,526.02,70252.81,3779.71
1504,1504,253.65622145833333,100.09497541666667,221.64475166666668,100,32.01146979166667,3.1360941666666666,555.86,77747.87,3922.25
1505,1505,254.3722014128652,100.09171923405643,221.67660740189342,34.702852916666664,32.69559401097179,3.856783367034483,241.01,34306.27,1207.68
1506,1506,261.3710336,100.01706878459687,224.8088763898917,100,36.56215723,6.9989838387484955,415.55,62643.32,2707.54
1507,1507,254.32514270833335,100.03805604166666,221.90594416666667,100,32.41919854166667,2.767533333333333,563.55,83086.55,4073.9
1508,1508,254.37038270833332,100.0795563,221.96966895833333,100,32.40071375,2.770802916666667,578.73,83535.75,4112.64
1509,1509,253.9489263,100.03639958333333,221.5777906,100,32.37113563,2.7686802083333335,581.16,83408.78,4044.06
1510,1510,253.7006713,100.04129208333333,221.39950895833334,100,32.301162291666664,2.717026875,578.4,83062.09,4044.66
1511,1511,253.3548406,100.0625344,220.9845738,100,32.37026688,2.677055,580.14,83171.18,4014.64
1512,1512,256.16363797344894,100.02964704010438,222.75176578543991,34.79387916666666,33.41187218800901,2.3632514434361194,195.27,28935.74,1005.36
1513,1513,260.06984021123435,99.97969912657874,223.39444703651142,54.807582708333335,36.675393174722934,6.577011910067344,506.83,71856.61,2026.11
1514,1514,252.35748041666668,99.99305666666666,220.19961729166667,100,32.15786313,2.573225208333333,562.95,81684.8,3778.27
1515,1515,258.66290904328275,99.96388350871725,222.96399453116553,47.268500833333334,35.69891451211724,5.362159439034483,299.48,46472.48,2355.36
1516,1516,254.43757564504696,99.99784495408231,220.96326062246658,64.98126083333334,33.47431502,2.859724535778119,308.34,47953.3,2533.37
1517,1517,258.2277363422064,99.92703259201784,221.87789374181182,69.54222625,36.349842600394595,5.1130695503441626,433.55,63979.53,3055.39
1518,1518,252.8505175,100.03164041666666,220.19470645833334,100,32.65581104166667,2.627158125,597.34,87583.6,3887.9
1519,1519,252.7683556,100.05938416666666,220.13372333333334,100,32.63463229166667,2.726405,607.85,88910.79,3962.09
1520,1520,252.72928020833334,100.0436644,220.34179708333335,100,32.38748313,2.738576666666667,600.91,87445.82,3956.09
1521,1521,253.25278041666667,100.04362791666667,220.60747166666667,100,32.64530875,2.7652595833333335,609.6,88776.08,3965.12
1522,1522,253.37424416666667,100.06068333333333,220.70860104166667,100,32.66564313,2.8012627083333332,616.6,91075.17,3986.73
1523,1523,259.43357766901175,100.00184529317659,223.68680203455756,52.36435854166667,35.74677563445421,6.0341905853797115,332.49,50938.58,2197.02
